course_id,branch,track,course_title,difficulty_level,provider,format,description,skills_taught,tools_covered,prerequisite_course_title,estimated_hours,rating,num_reviews,career_paths,industry_sectors
C000038,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Advanced — Project Track,Advanced,edX,Project-Based,"Learn Aerodynamics & Fluid Mechanics the applied way -- one large end-to-end project delivered in stages, code review, a shippable portfolio outcome. Skills built: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics optimisation, performance tuning, portfolio project. Toolchain: matlab, ansys fluent, xflr5, openvsp. Relevant careers: Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics optimisation; performance tuning; portfolio project; real-world scenario",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Applied,62,4.8,532,Aerospace Systems Engineer,aerospace; defense
C000039,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Advanced — Project Track,Advanced,Coursera,Project-Based,"A Aerospace Engineering-focused path through Aerodynamics & Fluid Mechanics. One large end-to-end project delivered in stages, code review, a shippable portfolio outcome. Covers Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics optimisation, performance tuning, portfolio project; hands-on with matlab, ansys fluent, xflr5, openvsp. Graduates move into roles like Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics optimisation; performance tuning; portfolio project; real-world scenario",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Applied,51,4.9,692,Aerospace Systems Engineer,aerospace; defense
C000040,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone,Capstone,Udemy,Video Course,"A Aerospace Engineering-focused path through Aerodynamics & Fluid Mechanics. Structured lectures with graded assignments and readings. Covers Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project; hands-on with matlab, ansys fluent, xflr5, openvsp. Graduates move into roles like Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,62,3.8,3015,Aerospace Systems Engineer,aerospace; defense
C000041,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Deep Theory,Capstone,Udemy,Self-paced Reading,"Learn Aerodynamics & Fluid Mechanics the applied way -- a rigorous first-principles course with proofs, derivations and links to current research. Skills built: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, first principles. Toolchain: matlab, ansys fluent, xflr5, openvsp. Relevant careers: Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; first principles; derivations; research context",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,53,4.6,501,Aerospace Systems Engineer,aerospace; defense
C000042,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Hands-On Lab,Capstone,MITx,Interactive Lab,"Aerodynamics & Fluid Mechanics taught as a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Aimed at Aerospace Engineering students and career changers. Core skills: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, lab exercises. Tools: matlab, ansys fluent, xflr5, openvsp. Prepares you for work as Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; lab exercises; debugging practice",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,62,4.2,578,Aerospace Systems Engineer,aerospace; defense
C000043,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Deep Theory,Capstone,NPTEL,Self-paced Reading,"Aerodynamics & Fluid Mechanics taught as a rigorous first-principles course with proofs, derivations and links to current research. Aimed at Aerospace Engineering students and career changers. Core skills: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, first principles. Tools: matlab, ansys fluent, xflr5, openvsp. Prepares you for work as Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; first principles; derivations; research context",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,49,4.0,1074,Aerospace Systems Engineer,aerospace; defense
C000044,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Interview & Exam Prep,Capstone,NPTEL,Interactive Lab,"Aerodynamics & Fluid Mechanics taught as problem sets, mock interviews and certification objectives with timed practice tests. Aimed at Aerospace Engineering students and career changers. Core skills: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, interview preparation. Tools: matlab, ansys fluent, xflr5, openvsp. Prepares you for work as Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; interview preparation; certification objectives; timed practice",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,36,4.6,1700,Aerospace Systems Engineer,aerospace; defense
C000045,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Hands-On Lab,Capstone,Pluralsight,Interactive Lab,"Learn Aerodynamics & Fluid Mechanics the applied way -- a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Skills built: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, lab exercises. Toolchain: matlab, ansys fluent, xflr5, openvsp. Relevant careers: Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; lab exercises; debugging practice",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,40,4.4,235,Aerospace Systems Engineer,aerospace; defense
C000046,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Hands-On Lab,Capstone,DataCamp,Interactive Lab,"Learn Aerodynamics & Fluid Mechanics the applied way -- a lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Skills built: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, lab exercises. Toolchain: matlab, ansys fluent, xflr5, openvsp. Relevant careers: Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; lab exercises; debugging practice",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,63,4.1,1576,Aerospace Systems Engineer,aerospace; defense
C000047,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Interview & Exam Prep,Capstone,edX,Interactive Lab,"Learn Aerodynamics & Fluid Mechanics the applied way -- problem sets, mock interviews and certification objectives with timed practice tests. Skills built: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, interview preparation. Toolchain: matlab, ansys fluent, xflr5, openvsp. Relevant careers: Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; interview preparation; certification objectives; timed practice",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,39,4.3,2031,Aerospace Systems Engineer,aerospace; defense
C000048,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone,Capstone,Great Learning,Video Course,"This course is a portfolio capstone built around Aerodynamics & Fluid Mechanics for Aerospace Engineering learners -- structured lectures with graded assignments and readings. You practise Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project using matlab, ansys fluent, xflr5, openvsp. Typical next roles: Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,63,3.7,436,Aerospace Systems Engineer,aerospace; defense
C000049,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone,Capstone,MITx,Video Course,"A Aerospace Engineering-focused path through Aerodynamics & Fluid Mechanics. Structured lectures with graded assignments and readings. Covers Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project; hands-on with matlab, ansys fluent, xflr5, openvsp. Graduates move into roles like Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,52,4.5,4346,Aerospace Systems Engineer,aerospace; defense
C000050,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Crash Course,Capstone,NPTEL,Video Course,"Learn Aerodynamics & Fluid Mechanics the applied way -- a condensed, fast-paced overview of only the essentials, doable in a weekend. Skills built: Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, essentials only. Toolchain: matlab, ansys fluent, xflr5, openvsp. Relevant careers: Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; essentials only; weekend intensive",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,24,4.8,149,Aerospace Systems Engineer,aerospace; defense
C000051,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Industry Practicum,Capstone,Great Learning,Instructor-led Live,"A Aerospace Engineering-focused path through Aerodynamics & Fluid Mechanics. Industry case studies and production workflows taught by practitioners, live cohort. Covers Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, industry case studies; hands-on with matlab, ansys fluent, xflr5, openvsp. Graduates move into roles like Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; industry case studies; production workflows; tooling",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,53,4.4,1708,Aerospace Systems Engineer,aerospace; defense
C000052,Aerospace Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Capstone — Hands-On Lab,Capstone,Great Learning,Interactive Lab,"A Aerospace Engineering-focused path through Aerodynamics & Fluid Mechanics. A lab-first course: you build and break things every module, guided walkthroughs, no long lectures. Covers Aerodynamics & Fluid Mechanics, Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics system design, end-to-end project, lab exercises; hands-on with matlab, ansys fluent, xflr5, openvsp. Graduates move into roles like Aerospace Systems Engineer.","Aerodynamics & Fluid Mechanics; Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics system design; end-to-end project; lab exercises; debugging practice",matlab; ansys fluent; xflr5; openvsp,Aerodynamics & Fluid Mechanics: Advanced,47,3.9,2356,Aerospace Systems Engineer,aerospace; defense
C000053,Mechanical Engineering,Aerodynamics & Fluid Mechanics,Aerodynamics & Fluid Mechanics: Foundations,Beginner,Udemy,Video Course,"A Mechanical Engineering-focused path through Aerodynamics & Fluid Mechanics. Structured lectures with graded assignments and readings. Covers Linear Algebra, Calculus & Probability, Aerodynamics & Fluid Mechanics; hands-on with matlab, ansys fluent, xflr5, openvsp. Graduates move into roles like Aerospace Systems Engineer.","Linear Algebra, Calculus & Probability; Aerodynamics & Fluid Mechanics",matlab; ansys fluent; xflr5; openvsp,"Linear Algebra, Calculus & Probability: Foundations",13,4.9,2342,Aerospace Systems Engineer,aerospace; defense
